date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:37:30	17021/17021	---M-Z	200	added ('OK')	text/html	etag:%22c41033f977ef491556659a51748a868f%22	https://www.httrack.com/page/2/en/index.html	C:/Mis%20lugares%20Web/vvvvvvv/www.httrack.com/page/2/en/index.html	(from )
00:37:32	140/140	---M-Z	200	added ('OK')	text/plain	etag:%22d2-40430b0ccdd80-gzip%22	https://www.httrack.com/robots.txt		(from )
00:37:32	3811/3811	---M--	200	added ('OK')	image/png	etag:%22ee3-4a5b156a08f00%22	https://www.httrack.com/images/bg_rings.png	C:/Mis%20lugares%20Web/vvvvvvv/www.httrack.com/images/bg_rings.png	(from https://www.httrack.com/page/2/en/index.html)
00:37:32	828/828	---M--	200	added ('OK')	image/gif	etag:%2233c-3a55b0a724580%22	https://www.httrack.com/fade.gif	C:/Mis%20lugares%20Web/vvvvvvv/www.httrack.com/fade.gif	(from https://www.httrack.com/page/2/en/index.html)
00:37:33	3938/3938	---M-Z	200	added ('OK')	text/css	etag:%225eb03e2d-f62%22	http://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.css	C:/Mis%20lugares%20Web/vvvvvvv/cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.css	(from https://www.httrack.com/page/2/en/index.html)
00:37:34	19802/19802	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e2d-4d5a%22	http://cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.js	C:/Mis%20lugares%20Web/vvvvvvv/cdnjs.cloudflare.com/ajax/libs/cookieconsent2/3.0.3/cookieconsent.min.js	(from https://www.httrack.com/page/2/en/index.html)
00:37:37	1552/1552	---M--	200	added ('OK')	image/png	etag:%22610-4a5b1547b3e00%22	https://www.httrack.com/images/header_title_4.png	C:/Mis%20lugares%20Web/vvvvvvv/www.httrack.com/images/header_title_4.png	(from https://www.httrack.com/page/2/en/index.html)
00:37:37	121527/121527	---M--	200	added ('OK')	text/javascript	etag:9526860743550499629	https://pagead2.googlesyndication.com/pagead/show_ads.js	C:/Mis%20lugares%20Web/vvvvvvv/pagead2.googlesyndication.com/pagead/f.txt	(from https://www.httrack.com/page/2/en/index.html)
00:37:38	842/842	---M--	200	added ('OK')	image/png	etag:%2234a-44775c96dbac0%22	https://www.httrack.com/esp_chicklet.png	C:/Mis%20lugares%20Web/vvvvvvv/www.httrack.com/esp_chicklet.png	(from https://www.httrack.com/page/2/en/index.html)
